Date,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin,Open,High,Low,Close,Volume
2023-01-13,9.0,76.95,24.3,6.84,16.12,31.0,22.0,0.0,26.0,3.6,36.45,26.0,32.0,30.0,23.2,21.28,0.0,3.85,25.0,15.6,45.12,0.0,72.24,51.52,28.5,4.2,18868.90625,19964.322265625,18753.1640625,19909.57421875,29225029694
2023-01-14,12.09,81.33999999999999,34.02,23.1,25.6,15.81,22.36,12.25,21.56,3.6,28.52,22.4,27.06,27.39,28.5,15.12,0.0,3.38,22.8,13.23,45.57,0.0,40.8,51.48,27.36,1.76,19910.537109375,21075.142578125,19907.828125,20976.298828125,38967784639
2023-01-15,12.87,82.17,38.43,10.92,28.48,17.98,23.4,19.95,24.08,4.4,29.9,26.24,26.4,26.73,41.04,18.06,0.0,5.33,25.8,15.93,43.12,4.44,76.80000000000001,40.56,38.88,4.24,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543
2023-01-16,19.5,75.53,50.4,24.78,27.2,18.29,23.92,0.0,24.360000000000003,4.0,39.56,24.96,27.39,27.06,42.74999999999999,15.54,16.28,7.15,25.2,14.31,41.65,5.88,72.0,60.06,43.2,8.0,20882.224609375,21360.875,20715.74609375,21169.6328125,26792494050
2023-01-17,0.0,75.53,23.94,23.94,23.36,26.35,23.92,0.0,24.64,4.4,39.56,26.24,32.34,33.0,40.47,8.4,37.0,8.32,24.0,18.36,45.57,11.52,51.2,64.74000000000001,72.0,7.52,21175.833984375,21438.66015625,20978.533203125,21161.51953125,24999983362
2023-01-18,14.43,83.0,34.02,15.12,29.12,17.669999999999998,21.06,12.95,23.8,4.800000000000001,44.16,23.68,29.700000000000003,29.37,56.99999999999999,25.62,0.0,7.800000000000001,22.8,21.06,42.63,0.0,64.8,67.86,60.48,7.12,21161.05078125,21564.501953125,20541.544921875,20688.78125,30005625418
2023-01-19,0.0,76.36,11.34,16.8,26.56,26.66,21.84,0.0,23.8,4.800000000000001,40.02,24.32,30.360000000000003,29.700000000000003,40.47,7.14,0.0,6.5,22.5,17.28,43.61,0.0,56.8,57.72,61.92,6.48,20686.74609375,21163.01171875,20685.380859375,21086.79296875,21152848261
2023-01-20,36.66,74.7,34.02,0.0,32.0,23.56,21.32,16.45,22.96,4.800000000000001,38.64,25.92,31.020000000000003,30.03,29.07,19.32,19.98,6.37,24.6,21.87,46.06,0.0,64.0,34.32,20.16,5.92,21085.373046875,22692.357421875,20919.126953125,22676.552734375,28799154319
2023-01-21,20.46,73.95,23.04,8.4,15.12,21.6,18.86,0.0,18.72,4.699999999999999,35.5,16.12,24.32,23.87,24.64,17.5,0.0,2.9000000000000004,17.68,17.36,41.5,8.1,49.3,53.32,44.0,3.5000000000000004,22677.427734375,23282.34765625,22511.833984375,22777.625,32442278429
2023-01-22,8.68,77.35,13.92,20.4,24.57,17.4,19.78,34.84,20.54,6.109999999999999,45.0,17.94,27.2,26.35,39.2,21.0,36.04,4.3,20.28,22.32,42.5,11.1,68.85,61.92,61.6,4.340000000000001,22777.986328125,23056.73046875,22387.900390625,22720.416015625,24746386230
2023-01-23,6.82,80.75,9.12,13.6,19.98,27.3,19.09,33.800000000000004,19.24,6.58,46.5,17.94,26.88,25.73,45.92,29.5,15.37,4.6000000000000005,18.98,31.0,44.5,8.1,80.75,72.24,67.76,3.1500000000000004,22721.087890625,23126.486328125,22654.3046875,22934.431640625,26518700512
2023-01-24,8.06,77.35,25.44,13.2,22.14,19.5,17.94,34.84,20.28,6.109999999999999,46.0,16.64,25.6,24.18,45.36000000000001,25.5,0.0,2.6,17.68,23.87,44.0,0.0,74.8,73.96,80.08,0.0,22929.626953125,23134.01171875,22549.744140625,22636.46875,26405069715
2023-01-25,13.02,70.55,15.84,6.800000000000001,17.28,16.2,17.25,26.0,17.16,5.64,41.5,15.08,24.96,23.56,40.32000000000001,18.0,0.0,2.7,17.16,23.87,41.5,0.0,71.39999999999999,65.36,80.08,4.69,22639.267578125,23722.099609375,22406.076171875,23117.859375,30685366709
2023-01-26,0.0,80.75,12.96,8.8,13.5,17.4,17.48,19.76,16.64,6.109999999999999,41.0,15.6,24.64,24.49,43.120000000000005,23.0,14.84,3.6,16.900000000000002,23.56,47.0,0.0,62.05,67.94,70.4,5.250000000000001,23108.955078125,23237.078125,22911.373046875,23032.77734375,26357839322
2023-01-27,15.19,76.5,12.96,24.4,15.39,15.9,15.18,30.68,15.08,6.109999999999999,35.5,13.0,23.36,24.49,32.480000000000004,9.0,0.0,3.0,14.56,18.6,50.0,5.85,62.05,43.86,43.12,0.0,23030.716796875,23417.720703125,22654.59375,23078.728515625,25383335641
2023-01-28,0.0,73.71000000000001,28.81,15.12,13.68,13.26,17.25,31.35,16.330000000000002,5.88,38.07,17.16,23.2,22.4,26.65,0.0,0.0,2.1,16.32,11.61,43.2,3.9,52.54,47.88,35.28,6.24,23079.96484375,23165.896484375,22908.845703125,23031.08984375,14712928379
2023-01-29,0.0,73.71000000000001,33.5,5.46,17.28,14.04,18.17,24.750000000000004,15.41,6.859999999999999,39.48,16.64,20.88,20.160000000000004,55.9,32.0,0.0,2.5,15.12,16.740000000000002,39.84,4.94,55.5,68.03999999999999,52.92,2.08,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259
2023-01-30,0.0,81.0,18.76,27.72,15.36,15.86,17.94,28.6,15.41,6.859999999999999,47.0,15.34,23.49,22.4,59.8,26.5,9.75,3.6,15.36,21.33,41.28,0.0,63.64,51.24,70.56,6.72,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568
2023-01-31,0.0,77.76,55.61000000000001,29.4,14.4,13.0,19.09,45.650000000000006,22.540000000000003,46.06,43.24,18.98,26.39,25.480000000000004,50.05,32.5,6.25,4.1000000000000005,20.4,23.76,40.32,10.01,58.46,57.96,77.28,2.88,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665
2023-02-01,0.0,75.33,40.870000000000005,25.62,19.2,20.28,20.47,17.05,23.0,49.0,46.53,22.62,26.97,26.040000000000003,52.65,29.0,18.25,10.0,24.0,20.790000000000003,37.44,5.33,65.86,72.24,67.2,2.4,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504
2023-02-02,9.62,76.95,43.55,25.2,9.36,15.08,20.01,0.0,20.93,49.0,39.01,18.98,24.65,24.08,50.7,29.0,14.0,8.3,19.92,24.840000000000003,41.28,0.0,62.9,59.64,80.64,3.52,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882
2023-02-03,0.0,76.14,36.85,30.24,12.0,8.84,17.25,55.00000000000001,16.79,44.1,25.85,16.12,24.65,24.92,36.4,35.5,7.75,6.7,19.68,15.39,41.76,0.0,39.22,53.76,40.32,1.52,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007
2023-02-04,7.979999999999999,86.0,29.700000000000003,15.36,17.94,13.75,13.49,16.520000000000003,12.92,43.5,36.96,12.32,27.72,25.23,37.400000000000006,29.58,0.0,3.3,15.18,3.0,40.32,5.17,74.4,75.84,59.34,0.99,23446.3203125,23556.94921875,23291.794921875,23331.84765625,15639298538
2023-02-05,7.979999999999999,85.14,33.0,8.0,14.72,13.75,15.39,17.080000000000002,14.44,48.0,45.6,14.08,29.37,24.94,48.96,5.61,0.0,5.17,18.26,14.75,40.8,0.0,76.0,72.96,68.8,2.2,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605
2023-02-06,0.0,86.0,38.5,22.72,11.04,14.0,13.87,19.6,11.4,45.0,48.0,14.3,30.360000000000003,26.68,68.0,18.36,0.0,9.57,17.38,25.0,40.32,4.29,68.8,96.0,86.0,6.82,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542
2023-02-07,19.11,81.7,32.45,0.0,10.58,15.75,12.92,0.0,10.45,41.0,41.28,11.88,28.71,25.23,51.68000000000001,36.21,0.0,6.82,16.28,21.0,39.84,10.56,73.60000000000001,86.39999999999999,73.1,8.47,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471
2023-02-08,0.0,80.84,39.6,8.32,14.95,13.25,12.35,0.0,12.73,40.0,40.32,14.74,30.69,27.55,50.32,24.48,55.00000000000001,6.93,14.52,18.0,40.32,0.0,65.60000000000001,91.2,72.24,7.81,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758
2023-02-09,0.0,80.84,24.750000000000004,0.0,14.49,18.5,12.92,17.080000000000002,12.35,40.5,41.76,13.86,29.37,26.1,40.8,39.27,0.0,7.15,16.72,19.25,43.2,0.0,65.60000000000001,92.16,69.66,5.83,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185
2023-02-10,0.0,77.4,26.950000000000003,19.2,14.72,10.0,10.83,12.04,9.31,38.0,36.96,11.44,27.39,23.49,31.96,36.21,16.5,7.7,13.86,11.25,40.8,0.0,76.80000000000001,66.24,30.1,3.3,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594
2023-02-11,2.95,82.32,18.6,18.13,15.6,12.47,12.39,16.919999999999998,10.07,37.0,33.300000000000004,12.96,22.62,22.12,43.52,24.44,12.16,3.08,13.34,14.49,46.41,10.65,79.0,44.72,41.0,3.640000000000001,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232
2023-02-12,0.0,73.08,50.22,27.75,13.44,17.98,13.65,20.16,11.21,39.5,33.300000000000004,15.36,21.75,21.000000000000004,52.36000000000001,37.6,0.0,3.850000000000001,14.72,10.29,42.33,6.0,68.73,81.7,61.49999999999999,8.680000000000001,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406
2023-02-13,0.0,74.75999999999999,50.22,14.8,14.64,24.07,14.07,20.88,11.4,37.5,40.05,15.12,23.2,22.4,51.00000000000001,35.25,0.0,2.87,15.41,16.38,42.33,0.0,51.35,61.92,63.96,14.000000000000002,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607
2023-02-14,2.4000000000000004,75.6,37.2,26.64,15.84,23.78,16.59,0.0,14.06,40.5,39.6,17.52,27.55,25.480000000000004,61.2,0.0,0.0,5.390000000000001,18.4,12.81,43.86,0.0,78.21000000000001,67.08,66.42,8.680000000000001,21801.822265625,22293.140625,21632.39453125,22220.8046875,26792596581
2023-02-15,0.0,78.96,39.06,19.98,18.72,29.0,21.0,0.0,18.24,41.5,38.7,24.0,29.0,28.000000000000004,53.040000000000006,15.04,0.0,2.5900000000000003,22.540000000000003,15.33,45.39,4.95,67.94,71.38,77.08,9.38,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909
2023-02-16,0.0,78.96,35.96,15.54,18.72,15.95,17.64,0.0,12.35,40.0,37.35,17.04,24.36,24.360000000000003,47.6,26.79,22.8,3.3600000000000003,19.09,9.66,43.35,15.0,63.2,72.24,63.13999999999999,4.9,24307.349609375,25134.1171875,23602.5234375,23623.474609375,39316664596
2023-02-17,2.3000000000000003,75.6,28.52,20.72,17.28,13.63,15.12,0.0,10.64,39.5,30.15,13.68,24.07,23.520000000000003,28.56,47.0,12.54,3.22,16.1,5.67,50.49,10.65,69.52000000000001,43.86,36.9,5.180000000000001,23621.283203125,24924.041015625,23460.755859375,24565.6015625,41358451255
2023-02-18,0.0,71.2,64.0,9.99,16.470000000000002,11.52,14.28,20.16,9.18,30.8,23.78,11.97,22.14,22.41,35.99,19.8,17.82,6.569999999999999,13.6,9.66,43.68,14.63,49.64,52.7,41.08,2.7300000000000004,24565.296875,24798.8359375,24468.373046875,24641.27734375,19625427158
2023-02-19,0.0,74.4,50.56,20.520000000000003,13.5,16.8,17.22,12.48,10.71,38.72,31.57,14.07,22.68,22.68,40.87,26.55,0.0,6.48,17.6,14.03,43.68,14.63,66.42999999999999,68.0,50.56,2.31,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670
2023-02-20,7.56,73.60000000000001,53.120000000000005,9.99,18.9,20.16,17.009999999999998,46.56,12.41,32.12,36.08,15.75,23.22,22.950000000000003,48.19,17.55,0.0,4.77,15.8,14.95,40.8,0.0,63.51,68.85,76.63000000000001,2.8000000000000003,24336.623046875,25020.458984375,23927.91015625,24829.1484375,28987376573
2023-02-21,13.32,70.4,32.64,0.0,17.55,11.28,15.54,12.48,10.03,32.12,36.49,12.18,22.14,22.41,48.8,25.65,6.48,7.38,12.4,20.47,40.8,0.0,69.35,75.64999999999999,56.88,2.7300000000000004,24833.048828125,25126.8515625,24200.36328125,24436.353515625,31252098714
2023-02-22,9.9,72.8,59.52,13.23,20.790000000000003,14.64,15.54,11.52,10.03,33.44,35.26,13.02,22.41,22.41,49.41,26.55,0.0,4.59,13.6,19.32,42.24,0.0,56.94,75.64999999999999,79.0,1.7500000000000002,24437.41796875,24472.33984375,23644.318359375,24188.84375,30199996781
2023-02-23,15.3,73.60000000000001,42.24,19.17,21.6,15.84,14.91,20.16,9.52,33.0,22.55,11.13,22.68,22.41,40.26,24.75,0.0,4.68,13.0,19.78,44.64,0.0,57.67,68.0,60.830000000000005,2.5900000000000003,24190.71875,24572.08984375,23693.919921875,23947.4921875,30476264066
2023-02-24,0.0,76.80000000000001,32.64,27.0,25.92,9.6,13.02,24.96,8.67,31.24,27.06,11.34,22.68,23.49,31.11,27.45,0.0,8.37,12.2,11.27,48.0,0.0,60.59,62.05,37.92,1.54,23946.0078125,24103.705078125,23007.072265625,23198.126953125,26811744928
2023-02-25,0.0,84.60000000000001,28.09,21.28,26.0,11.73,10.03,0.0,8.67,29.48,27.95,9.31,22.950000000000003,22.25,38.48,30.8,0.0,4.68,10.2,17.42,47.32,0.0,54.72,69.7,28.08,3.5000000000000004,23200.125,23210.2109375,22861.55859375,23175.375,16100721565
2023-02-26,7.15,85.5,25.44,18.76,21.58,14.95,12.07,14.85,9.86,36.08,31.82,11.21,21.87,20.75,68.08,40.04,0.0,5.04,11.22,18.2,45.24,0.0,75.24,68.85,67.86,1.96,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842
2023-02-27,13.0,80.10000000000001,25.97,12.04,13.52,11.73,10.54,15.95,6.460000000000001,34.32,35.69,9.31,20.25,19.0,71.78,19.36,0.0,5.76,11.73,20.02,43.16,0.0,63.08,72.25,61.620000000000005,3.5700000000000003,23561.451171875,23857.890625,23205.87890625,23522.87109375,22660763494
2023-02-28,0.0,73.8,38.690000000000005,13.160000000000002,13.26,11.04,7.140000000000001,26.950000000000003,7.82,39.6,42.57,8.55,20.520000000000003,17.25,70.3,14.08,26.130000000000003,1.98,9.86,15.86,9.36,3.63,64.6,82.45,59.28,0.49,23521.837890625,23585.384765625,23077.650390625,23147.353515625,20535363434
2023-03-01,5.8500000000000005,81.0,29.15,8.120000000000001,15.08,8.05,7.48,10.45,7.99,44.0,43.0,7.6,19.44,17.25,67.34,15.84,10.53,1.7999999999999998,9.35,16.12,9.36,4.07,51.68,67.14999999999999,56.940000000000005,0.77,23150.9296875,23880.6328125,23088.626953125,23646.55078125,24662841200
2023-03-02,5.720000000000001,77.4,26.5,3.3600000000000003,15.86,14.03,7.82,16.5,9.01,34.76,38.7,9.31,22.41,19.5,59.94,5.28,0.0,1.7999999999999998,9.01,16.38,8.32,2.53,57.76,65.45,46.8,0.7000000000000001,23647.01953125,23739.138671875,23245.021484375,23475.466796875,20386398516
2023-03-03,0.0,72.0,36.04,5.040000000000001,19.76,9.43,6.630000000000001,22.0,6.630000000000001,33.44,26.66,7.41,18.9,16.25,31.82,25.08,0.0,1.89,8.5,10.92,9.36,0.0,46.36,49.3,43.68,0.35,23476.6328125,23479.34765625,22213.23828125,22362.6796875,26062404610
2023-03-04,23.14,74.7,32.83,10.56,18.36,10.8,6.800000000000001,9.89,7.7,33.54,28.56,7.77,20.72,19.880000000000003,40.6,13.26,0.0,1.7999999999999998,8.82,12.15,9.72,3.7,66.0,52.8,23.24,1.1900000000000002,22362.923828125,22405.177734375,22198.98046875,22353.349609375,11166012913
2023-03-05,0.0,78.02,13.72,5.76,13.23,9.45,8.200000000000001,0.0,9.68,40.42,37.38,8.61,19.6,18.76,70.0,5.46,0.0,2.04,8.82,18.36,9.18,0.0,55.44,68.0,76.36,1.02,22354.14453125,22613.685546875,22307.142578125,22435.513671875,13317001733
2023-03-06,0.0,67.22999999999999,27.44,18.24,18.630000000000003,10.8,7.800000000000001,11.04,8.36,37.41,37.8,7.14,18.48,17.64,55.3,8.97,0.0,2.28,8.1,19.17,8.100000000000001,7.9,65.12,59.2,59.76,1.53,22436.81640625,22584.29296875,22331.314453125,22429.7578125,17353192895
2023-03-07,18.2,69.72,18.62,11.52,18.630000000000003,13.23,8.6,9.43,9.9,38.27,32.34,8.19,21.000000000000004,19.040000000000003,59.49999999999999,5.8500000000000005,0.0,2.64,9.36,17.28,9.18,0.0,82.72,60.0,71.38,1.87,22428.322265625,22527.41796875,22011.26171875,22219.76953125,22765452204
2023-03-08,12.22,72.21,15.19,10.88,19.71,17.28,10.0,6.9,12.32,36.55,30.66,10.92,21.56,20.44,56.7,13.65,0.0,3.0,10.44,14.04,9.18,5.2,76.56,61.6,73.03999999999999,1.87,22216.44140625,22268.896484375,21708.05078125,21718.080078125,22536575684
2023-03-09,10.92,76.36,36.75,9.28,20.25,19.17,12.8,0.0,16.06,33.97,32.34,15.12,26.6,24.64,49.7,13.65,0.0,3.72,13.14,18.630000000000003,10.260000000000002,0.0,67.76,66.4,48.14,3.06,21720.080078125,21802.716796875,20210.306640625,20363.021484375,30364664171
2023-03-10,0.0,73.86999999999999,31.36,4.48,18.09,14.04,11.8,0.0,13.64,33.97,29.82,14.07,24.360000000000003,23.24,32.9,19.89,0.0,6.72,12.24,14.31,9.72,0.0,66.0,49.6,27.39,17.0,20367.001953125,20370.595703125,19628.25390625,20187.244140625,39578257695
2023-03-11,5.040000000000001,76.56,64.02,19.27,18.9,26.0,21.96,11.7,22.75,36.98,23.94,25.62,32.93,30.6,35.64,6.4,0.0,7.92,20.8,17.490000000000002,10.62,10.0,52.2,66.99,44.52,6.460000000000001,20187.876953125,20792.525390625,20068.66015625,20632.41015625,30180288176
2023-03-12,5.180000000000001,71.34,40.92,9.02,21.3,39.2,36.0,0.0,35.0,37.41,29.82,41.16,37.0,36.0,53.46,12.4,0.0,13.86,28.8,26.07,10.03,3.8,74.82,65.25,52.08,5.2700000000000005,20628.029296875,22185.03125,20448.806640625,22163.94921875,29279035521
2023-03-13,0.0,78.3,43.56,25.01,30.0,33.2,34.92,12.6,35.0,37.41,34.86,42.0,35.52,31.68,44.88,16.0,0.0,11.44,31.68,24.09,10.62,0.0,60.03,62.64,64.67999999999999,5.78,22156.40625,24550.837890625,21918.19921875,24197.533203125,49466362688
2023-03-14,4.340000000000001,80.91,25.74,19.27,22.5,37.2,28.8,9.0,29.4,39.56,37.8,35.28,34.78,30.96,47.52,9.6,0.0,10.78,25.92,28.05,11.8,0.0,84.39,84.39,65.52,1.1900000000000002,24201.765625,26514.716796875,24081.18359375,24746.07421875,54622230164
2023-03-15,0.0,74.82,38.28,33.62,23.1,24.4,22.68,6.6,23.45,34.83,28.56,26.46,30.71,27.36,43.56,40.0,0.0,11.22,22.4,20.130000000000003,10.03,5.7,67.86,74.82,84.0,1.87,24770.92578125,25240.615234375,23964.91015625,24375.9609375,43655701450
2023-03-16,0.0,74.82,66.0,0.0,21.0,34.0,27.36,0.0,29.05,31.82,31.92,34.86,30.34,27.0,55.440000000000005,14.4,0.0,9.02,31.04,22.44,10.62,0.0,67.86,87.0,45.36,2.3800000000000003,24373.45703125,25190.326171875,24225.111328125,25052.7890625,33866061747
2023-03-17,0.0,87.0,25.74,18.86,13.5,31.6,27.0,7.5,29.75,39.56,28.56,35.7,34.04,30.24,36.96,7.2,0.0,11.88,32.0,19.47,11.8,0.0,72.21,64.38,26.04,3.4000000000000004,25055.123046875,27787.8125,24955.169921875,27423.9296875,50730261335
2023-03-18,33.0,79.98,18.56,19.8,24.07,32.0,30.34,4.56,27.200000000000003,32.68,25.2,36.49,25.11,24.18,25.83,4.62,0.0,9.12,27.9,24.32,14.79,4.03,73.08,51.85,30.24,0.56,27448.1171875,27725.953125,26636.26171875,26965.87890625,35723036817
2023-03-19,10.23,82.56,44.16,26.950000000000003,26.39,40.0,37.0,0.0,33.660000000000004,37.41,36.54,40.18,25.42,23.87,50.4,14.28,0.0,8.74,27.9,37.24,16.53,0.0,73.08,81.6,64.67999999999999,0.28,26969.50390625,28440.560546875,26907.716796875,28038.67578125,37769448859
2023-03-20,26.07,79.12,37.76,20.35,20.88,28.4,30.71,0.0,27.880000000000003,38.27,35.28,36.08,25.42,24.18,48.51,8.4,0.0,11.02,27.6,36.48,14.79,0.0,87.0,65.45,67.2,0.98,28041.6015625,28527.724609375,27242.880859375,27767.236328125,44774027664
2023-03-21,8.25,74.82,28.8,28.6,18.56,30.0,32.93,4.08,29.58,34.4,29.4,35.26,26.35,24.49,43.47,15.96,0.0,7.03,25.8,34.58,14.79,2.8600000000000003,61.77,73.95,72.24,0.91,27768.392578125,28439.5625,27439.646484375,28175.81640625,36102192830
2023-03-22,18.81,77.4,62.08,25.3,23.49,30.0,27.38,5.279999999999999,27.200000000000003,36.12,34.44,31.98,25.42,23.87,44.73,14.7,0.0,6.2700000000000005,24.3,36.1,14.79,4.03,80.91,74.8,62.16,0.35,28158.720703125,28803.3359375,26759.99609375,27307.4375,33382021890
2023-03-23,0.0,79.12,55.68,31.35,23.49,27.200000000000003,25.53,4.56,25.500000000000004,35.26,34.02,29.11,25.11,23.87,43.47,11.76,0.0,6.65,23.4,23.18,15.66,8.97,54.81,69.7,70.56,1.1900000000000002,27301.95703125,28729.84375,27183.36328125,28333.97265625,24220433689
2023-03-24,17.490000000000002,80.84,28.8,55.00000000000001,16.24,17.2,20.35,0.0,19.040000000000003,33.97,33.18,22.14,22.94,21.7,30.87,7.979999999999999,0.0,8.36,18.9,17.1,87.0,0.0,64.38,56.1,42.84,0.35,28324.111328125,28388.4375,27039.265625,27493.28515625,25980310960
2023-03-25,0.0,77.19,54.18,19.61,23.49,11.84,15.37,0.0,14.840000000000002,29.64,30.15,16.5,21.17,20.7,22.4,7.56,0.0,13.23,14.16,24.96,60.0,9.9,39.690000000000005,52.2,42.33,0.91,27487.337890625,27791.826171875,27196.234375,27494.70703125,13383005987
2023-03-26,0.0,75.53,17.64,13.69,25.52,26.24,19.14,22.0,20.160000000000004,36.27,37.35,21.9,23.49,23.4,53.76,6.48,0.0,13.77,18.48,39.0,48.0,0.0,63.99,83.52,60.59,0.98,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192
2023-03-27,0.0,68.06,42.21,0.0,15.079999999999998,20.16,16.529999999999998,5.94,15.68,34.32,37.35,18.0,22.62,21.9,40.96,9.36,0.0,11.88,16.32,36.66,25.0,5.04,60.75000000000001,82.65,46.48,0.77,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178
2023-03-28,6.460000000000001,75.53,26.46,10.36,22.33,23.04,18.56,0.0,19.880000000000003,33.15,42.75,21.9,24.65,23.7,46.72,9.72,0.0,9.72,18.24,38.22,26.0,5.4,53.46,81.78,61.42,0.91,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385
2023-03-29,5.61,72.21,35.910000000000004,14.06,21.46,16.0,17.98,6.16,20.160000000000004,31.59,37.8,19.8,22.04,22.2,52.48,16.56,14.88,20.25,17.28,32.76,21.0,4.859999999999999,53.46,67.86,64.74,0.7000000000000001,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906
2023-03-30,11.39,74.7,43.47,11.84,25.52,20.48,17.98,4.4,19.6,30.81,41.85,19.2,22.04,22.2,46.08,15.12,0.0,27.0,17.759999999999998,34.71,23.0,9.36,61.56,66.99,53.95,0.42,28350.140625,29159.90234375,27720.16015625,28033.5625,22435349951
2023-03-31,6.970000000000001,73.03999999999999,30.24,13.69,13.34,16.96,17.11,9.24,15.68,23.79,29.25,15.9,22.91,24.0,38.4,12.24,0.0,5.4,9.84,16.38,94.0,18.0,57.510000000000005,48.72,36.52,1.7500000000000002,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598
2023-04-01,10.29,78.32000000000001,15.0,27.74,14.21,19.17,14.64,0.0,14.75,25.37,31.74,14.3,22.4,24.65,33.800000000000004,8.97,26.27,37.0,9.99,16.28,50.15,0.0,51.48,72.21,40.18,2.64,28473.33203125,28802.45703125,28297.171875,28411.03515625,10876469901
2023-04-02,0.0,76.56,13.0,20.52,15.37,15.12,14.4,0.0,15.5,29.67,45.080000000000005,16.12,22.4,23.49,58.5,21.84,0.0,70.0,10.260000000000002,34.78,48.97,2.4,69.42,73.95,56.58,1.68,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999
2023-04-03,9.45,80.08,15.5,14.82,13.919999999999998,15.66,16.08,0.0,15.5,30.1,45.080000000000005,15.08,23.24,24.65,61.75,20.28,0.0,100.0,12.69,28.49,47.79,0.0,78.0,66.12,53.3,2.04,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327
2023-04-04,0.0,80.96,19.0,38.0,13.34,17.55,15.6,9.84,15.5,29.24,42.32,14.82,24.360000000000003,26.39,56.55,23.4,0.0,69.0,15.39,32.56,48.97,3.68,66.3,80.04,69.7,1.56,27795.2734375,28433.7421875,27681.3046875,28168.08984375,15284538859
2023-04-05,3.99,80.96,5.5,14.06,13.34,11.34,14.64,24.0,16.0,27.95,46.0,13.52,23.8,24.65,61.1,22.23,0.0,52.0,12.69,35.52,47.2,0.0,63.18,85.26,45.92,2.1,28169.7265625,28739.23828125,27843.763671875,28177.984375,17052315986
2023-04-06,4.2,80.08,18.5,22.42,18.27,9.99,13.44,0.0,14.25,28.81,35.42,13.26,22.680000000000003,24.36,50.7,10.53,0.0,49.0,10.53,28.12,48.38,12.8,60.06,58.29,63.96,3.3,28175.2265625,28178.384765625,27738.759765625,28044.140625,13837809380
2023-04-07,0.0,80.08,28.5,23.18,16.529999999999998,13.23,11.76,0.0,11.75,27.09,31.28,12.48,21.56,22.62,21.45,4.68,0.0,61.0,9.45,25.16,50.15,0.0,49.92,60.03,25.42,1.2,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497
2023-04-08,14.52,74.75999999999999,43.4,14.04,20.88,13.63,15.6,0.0,14.57,24.84,24.8,16.919999999999998,20.59,21.75,26.04,12.6,0.0,28.56,15.21,27.01,48.97,0.0,34.04,49.56,20.25,2.03,27920.513671875,28159.86328125,27883.38671875,27947.794921875,9373255556
2023-04-09,0.0,78.96,62.0,13.68,36.0,18.56,20.7,0.0,22.01,38.18,34.0,26.28,23.78,25.23,46.5,19.8,0.0,21.840000000000003,19.11,32.19,48.97,2.1,63.64,76.44,68.04,3.5700000000000003,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951
2023-04-10,21.12,77.28,6.2,0.0,20.52,29.0,30.0,7.800000000000001,31.0,39.56,36.0,36.0,26.39,26.97,57.04,19.35,40.120000000000005,28.000000000000004,26.130000000000003,37.0,48.38,1.6800000000000002,60.68,73.92,63.18000000000001,3.22,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094
2023-04-11,10.56,74.75999999999999,39.68,24.12,27.36,21.75,26.1,0.0,27.9,34.5,33.6,30.96,25.52,26.1,60.76,16.2,0.0,17.360000000000003,24.96,31.82,52.51,1.4700000000000002,63.64,73.08,76.95,2.9400000000000004,29653.6796875,30509.083984375,29609.30078125,30235.05859375,20121259843
